set_number,err_true,err_train,err_cv,err_cv_flip,err_loo,err_grid_buffer,err_grid_buffer_flip,err_sloo
64,1.779328569156923,1.65559943621028,1.6741974980599517,1.67242939272985,1.6713721105405674,1.6706434506277343,1.6825291798118371,1.66412476049959
65,1.7636662918730364,1.800203208249366,1.8170710440550912,1.8235893560402705,1.818821055046786,1.8247581157278014,1.8313011986610623,1.823889183785671
66,1.7707088643364521,1.804905163009483,1.822869069749531,1.8226024511614956,1.8230158712615443,1.8348330907487762,1.8519281623745818,1.8268607490175643
67,1.7646308527858197,1.7352570346536447,1.7511297199567417,1.7524431292593798,1.75295403531712,1.7326939413250924,1.8161920148086732,1.7587641674281822
68,1.7721563748164773,1.7323864773265387,1.7465010873962539,1.7462165507194183,1.747642551500128,1.7222359827302594,1.7438410338782877,1.7478775898553247
69,1.7684229001039165,1.7140423017740718,1.733199331749868,1.7310653000659206,1.7299589400723707,1.7426623651867474,1.7501090695875317,1.7357743513788986
70,1.769328547732922,1.7928772053046194,1.8119495381625454,1.813939160955615,1.8087840635768078,1.8376524682220836,1.8606122497482267,1.8139370630417997
71,1.764631213911201,1.7314736660111076,1.7481438899145425,1.7604142034389745,1.7485160610463146,1.7486509749662738,1.757573149157033,1.7505358513668807
72,1.7907064461600102,1.7384023952471817,1.759330298005101,1.765217674790866,1.7562110783774745,1.7546067566590078,1.7743145072169317,1.7583586050218811
73,1.7732512820658772,1.701783093105842,1.7170921962856416,1.7244043976125787,1.7188792452803887,1.7360954464792537,1.7474285858190894,1.7201432644047492
74,1.7624428395222531,1.7973563896485791,1.8193269127675755,1.8223719190382976,1.8161179946430794,1.7828999122715554,1.8171779336394724,1.818794203458505
75,1.7914634564904912,1.7578783816516312,1.7783435871068043,1.7732626614718499,1.7741464335466106,1.798604494247522,1.8120233312664127,1.7846784310956592
76,1.7821889686291121,1.7412241521754783,1.7570741239952468,1.7733477592934959,1.7578108238339434,1.7486964273531154,1.7897176332230178,1.7637828550162786
77,1.7682076578021115,1.6671833960493276,1.6830518653641906,1.6897145670918388,1.6821797635897076,1.6561836090617725,1.706963694964817,1.6841997322875626
78,1.7682016380519086,1.7493338539915273,1.7637418212993785,1.7641932504816433,1.7659497118565024,1.7613581852066447,1.7942901214032927,1.7706032649679557
79,1.7650494486243098,1.7270567570907274,1.7455276150114485,1.7495980030662945,1.743869926350139,1.7540559261116506,1.7691144301059245,1.7527141193005222
80,1.7751912531706822,1.7438434572753407,1.7548764542941553,1.7641512699958435,1.760874785974435,1.7327496769503246,1.7709359408475145,1.7598137429256362
81,1.7631215672427227,1.7664820418379608,1.7826498968658024,1.7909063976601103,1.7850001349067048,1.7343188363432105,1.7833714904153986,1.7901802791420183
82,1.7678679814414529,1.7043411799487755,1.716643130288843,1.7204144574364924,1.7207483362682217,1.6925293632720162,1.7327932434071822,1.7233240130805985
83,1.764700538485012,1.6991229780242958,1.715625769070419,1.7215346379359042,1.7177186127531126,1.6845831414512822,1.7111506746606175,1.7358968506633463
